Timestamp,cpu_usage,mem_usage,net_in_rate,net_out_rate,disk_in_rate,disk_out_rate
1706549368,0.9996174081039603,85341396992,0,0,0,0
1706549373,1.0002135620982087,85341396992,0,0,0,0
1706549378,1.0000062267749854,85341396992,0,0,0,0
1706549383,0.9996502931034165,85341396992,0,0,0,0
1706549388,1.0002520904842986,85341396992,0,0,0,0
1706549393,1.0001840821650743,85341396992,0,0,0,0
1706549398,0.9994083926222128,85341396992,0,0,0,0
1706549403,1.0002603548714273,85341396992,0,0,0,0
1706549408,1.0003850357007438,85341396992,0,0,0,0
1706549413,0.9995837665962135,85341396992,0,0,0,0
1706549418,1.0000054855561937,85341396992,0,0,0,0
1706549423,1.0001987054384542,85341396992,0,0,0,0
1706549428,1.0002262936000852,85341396992,0,0,0,0
1706549433,0.9997788938876853,85341396992,0,0,0,0
1706549438,1.0003630351159776,85341396992,0,0,0,0
1706549443,0.999793601481422,85341396992,0,0,0,0
1706549448,1.0000062862566381,85341396992,0,0,0,0
1706549453,0.9998067746253312,85341396992,0,0,0,0
1706549458,1.0002207085568446,85341396992,0,0,0,0
1706549463,1.000005005585396,85343363072,0,0,0,0
1706549468,0.9999966262887366,87566082048,0,0,0,0
1706549473,0.9995407709514331,90360930304,0,0,0,0
1706549478,1.0003796509058906,90360930304,0,0,0,0
1706549483,1.000030253875239,90360930304,0,0,0,0
1706549488,0.9993640370522943,90360930304,0,0,0,0
1706549493,1.0002014528964682,90360930304,0,0,0,0
1706549498,0.9997862916023847,90360930304,0,0,0,0
1706549503,0.999621973844976,90360930304,0,0,0,0
1706549508,1.0002206801541285,90360930304,0,0,0,0
1706549513,1.0001890915736422,90360930304,0,0,0,0
1706549518,0.9995582207530014,90360930304,0,0,0,0
1706549523,1.0005908457043453,90360930304,0,0,0,0
1706549528,0.9997969729222891,90360930304,0,0,0,0
1706549533,0.9996724107918233,90360930304,0,0,0,0
1706549538,1.0000064558824557,90360930304,0,0,0,0
1706549543,1.0002106406667763,90360930304,0,0,0,0
1706549548,1.0003879653068115,90360930304,0,0,0,0
1706549553,0.9995960002052584,90360930304,0,0,0,0
1706549558,1.000410452525286,90360930304,0,0,0,0
1706549563,1.0001963157089993,90360930304,0,0,0,0
1706549568,0.9995871805614497,90360930304,0,0,0,0
1706549573,0.9995374741904887,90360930304,0,0,0,0
1706549578,1.0005257879522944,90360930304,0,0,0,0
1706549583,1.0005257879522944,90360930304,0,0,0,0
